Date,Time,Hour,Day_of_Week,Month,Is_Weekend,Junction_ID,Junction_Name,Road_Type,Traffic_Volume,Average_Speed,Vehicle_Count,Temperature,Humidity,Rainfall,Wind_Speed,Visibility,Holiday_Indicator,Festival_Indicator,Event_Type,Congestion_Level,Congestion_Label
2026-03-10,16:09:40,16,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,923,26.7,935,32.9,68,0.0,7.1,10.0,0,0,None,Moderate Traffic,1
2026-03-10,17:09:40,17,1,3,0,1,Chennai (GST Highway Node),Highway,5804,22.6,6081,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2860,14.7,2978,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3906,17.6,3637,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,4,Salem (Central Highway Junction),Highway,3581,23.0,3962,28.8,64,0.0,6.8,10.0,0,0,None,Heavy Traffic,2
2026-03-10,17:09:40,17,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,4653,19.5,4741,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,6,Trichy (GST Central Junction),Highway,3883,19.8,3775,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,7,Madurai (Southern Highway Ring),Highway,4274,19.2,4566,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,2685,15.3,2357,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,17:09:40,17,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,2044,11.5,2104,28.8,64,0.0,6.8,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,1,Chennai (GST Highway Node),Highway,5932,22.7,6659,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2687,17.9,2549,32.5,64,0.0,13.0,10.0,0,0,None,Heavy Traffic,2
2026-03-10,18:09:40,18,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3752,17.6,3788,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,4,Salem (Central Highway Junction),Highway,4173,19.9,4708,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,5053,16.8,5016,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,6,Trichy (GST Central Junction),Highway,4225,18.7,4056,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,7,Madurai (Southern Highway Ring),Highway,4542,15.3,4812,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,2899,10.5,3259,32.5,64,0.0,13.0,10.0,0,0,None,Severe Traffic,3
2026-03-10,18:09:40,18,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,1674,14.6,1444,32.5,64,0.0,13.0,10.0,0,0,None,Heavy Traffic,2
2026-03-10,19:09:40,19,1,3,0,1,Chennai (GST Highway Node),Highway,5844,20.9,6325,28.3,68,0.0,4.9,10.0,0,0,None,Severe Traffic,3
2026-03-10,19:09:40,19,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2500,20.2,2505,28.3,68,0.0,4.9,10.0,0,0,None,Heavy Traffic,2
2026-03-10,19:09:40,19,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3686,18.0,3294,28.3,68,0.0,4.9,10.0,0,0,None,Severe Traffic,3
2026-03-10,19:09:40,19,1,3,0,4,Salem (Central Highway Junction),Highway,3522,23.1,3545,28.3,68,0.0,4.9,10.0,0,0,None,Heavy Traffic,2
2026-03-10,19:09:40,19,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,4685,21.5,4390,28.3,68,0.0,4.9,10.0,0,0,None,Severe Traffic,3
2026-03-10,19:09:40,19,1,3,0,6,Trichy (GST Central Junction),Highway,3813,20.8,3332,28.3,68,0.0,4.9,10.0,0,0,None,Heavy Traffic,2
2026-03-10,19:09:40,19,1,3,0,7,Madurai (Southern Highway Ring),Highway,3958,21.0,4369,28.3,68,0.0,4.9,10.0,0,0,None,Heavy Traffic,2
2026-03-10,19:09:40,19,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,2957,11.3,3241,28.3,68,0.0,4.9,10.0,0,0,None,Severe Traffic,3
2026-03-10,19:09:40,19,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,2202,10.0,2227,28.3,68,0.0,4.9,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,1,Chennai (GST Highway Node),Highway,5845,19.3,6452,32.2,65,0.0,7.7,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,3069,14.2,2736,32.2,65,0.0,7.7,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3336,21.1,3100,32.2,65,0.0,7.7,10.0,0,0,None,Heavy Traffic,2
2026-03-10,20:09:40,20,1,3,0,4,Salem (Central Highway Junction),Highway,4154,18.0,3989,32.2,65,0.0,7.7,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,4451,23.4,4649,32.2,65,0.0,7.7,10.0,0,0,None,Heavy Traffic,2
2026-03-10,20:09:40,20,1,3,0,6,Trichy (GST Central Junction),Highway,3887,18.0,4335,32.2,65,0.0,7.7,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,7,Madurai (Southern Highway Ring),Highway,4381,18.1,4167,32.2,65,0.0,7.7,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,2826,14.7,3051,32.2,65,0.0,7.7,10.0,0,0,None,Severe Traffic,3
2026-03-10,20:09:40,20,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,1600,16.1,1663,32.2,65,0.0,7.7,10.0,0,0,None,Heavy Traffic,2
2026-03-10,21:09:40,21,1,3,0,1,Chennai (GST Highway Node),Highway,3264,47.6,3412,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1479,35.2,1346,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,2029,43.4,2041,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,4,Salem (Central Highway Junction),Highway,2321,40.8,2107,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,2340,48.0,2544,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,6,Trichy (GST Central Junction),Highway,2304,38.6,2090,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,7,Madurai (Southern Highway Ring),Highway,2001,50.4,2226,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,1189,42.1,1144,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,21:09:40,21,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,948,31.0,937,35.0,62,0.0,8.4,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,1,Chennai (GST Highway Node),Highway,2813,51.7,2803,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1278,39.2,1201,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1798,41.3,1635,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,4,Salem (Central Highway Junction),Highway,1987,44.8,2088,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,2295,48.1,2362,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,6,Trichy (GST Central Junction),Highway,1783,48.0,1792,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,7,Madurai (Southern Highway Ring),Highway,1949,50.9,2211,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,1350,38.6,1489,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,22:09:40,22,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,909,32.1,963,32.3,65,0.0,9.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,1,Chennai (GST Highway Node),Highway,2996,46.0,2974,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1474,40.5,1393,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1763,45.1,1953,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,4,Salem (Central Highway Junction),Highway,1829,45.0,2032,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,2584,48.3,2826,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,6,Trichy (GST Central Junction),Highway,2189,45.5,2097,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,7,Madurai (Southern Highway Ring),Highway,2071,45.5,2330,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,8,Tirunelveli (Deep South Bypass),Arterial,1352,35.2,1192,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-10,23:09:40,23,1,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,1010,29.5,1130,29.0,59,0.0,4.3,10.0,0,0,None,Moderate Traffic,1
2026-03-11,00:09:40,0,2,3,0,1,Chennai (GST Highway Node),Highway,659,80.0,658,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,390,59.4,356,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,519,64.0,499,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,4,Salem (Central Highway Junction),Highway,458,61.1,472,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,626,75.0,546,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,6,Trichy (GST Central Junction),Highway,658,69.6,596,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,7,Madurai (Southern Highway Ring),Highway,419,67.0,396,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,368,53.5,386,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,00:09:40,0,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,225,43.2,219,27.0,53,0.0,3.8,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,1,Chennai (GST Highway Node),Highway,665,69.2,634,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,229,56.7,202,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,507,68.8,529,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,4,Salem (Central Highway Junction),Highway,716,64.1,734,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,695,63.5,720,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,6,Trichy (GST Central Junction),Highway,549,60.3,602,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,7,Madurai (Southern Highway Ring),Highway,456,59.9,485,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,269,53.2,272,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,01:09:40,1,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,208,42.9,208,31.1,60,0.0,7.3,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,1,Chennai (GST Highway Node),Highway,476,74.4,439,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,343,58.0,371,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,532,68.7,484,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,4,Salem (Central Highway Junction),Highway,672,64.6,620,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,575,71.4,565,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,6,Trichy (GST Central Junction),Highway,468,58.0,501,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,7,Madurai (Southern Highway Ring),Highway,480,65.1,414,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,262,55.4,277,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,02:09:40,2,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,195,42.8,220,27.8,62,0.0,4.8,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,1,Chennai (GST Highway Node),Highway,732,61.2,769,26.9,63,1.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,03:09:40,3,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,413,45.4,424,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,391,54.3,358,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,4,Salem (Central Highway Junction),Highway,838,56.1,949,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,495,65.7,458,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,6,Trichy (GST Central Junction),Highway,560,58.3,483,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,7,Madurai (Southern Highway Ring),Highway,444,61.6,470,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,261,49.6,253,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,03:09:40,3,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,244,37.1,231,26.9,63,1.0,1.0,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,1,Chennai (GST Highway Node),Highway,783,71.7,735,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,413,47.0,470,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,378,68.8,383,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,4,Salem (Central Highway Junction),Highway,567,65.9,572,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,699,64.4,761,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,6,Trichy (GST Central Junction),Highway,406,56.4,345,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,7,Madurai (Southern Highway Ring),Highway,427,65.2,473,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,267,49.5,265,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,04:09:40,4,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,224,42.9,238,26.1,65,0.0,7.7,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,1,Chennai (GST Highway Node),Highway,766,71.3,679,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,366,56.3,362,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,614,66.4,525,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,4,Salem (Central Highway Junction),Highway,561,59.4,478,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,744,70.6,700,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,6,Trichy (GST Central Junction),Highway,434,61.4,432,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,7,Madurai (Southern Highway Ring),Highway,559,60.6,641,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,311,56.0,350,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,05:09:40,5,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,199,42.7,189,26.6,72,0.0,5.1,10.0,0,0,None,Low Traffic,0
2026-03-11,06:09:40,6,2,3,0,1,Chennai (GST Highway Node),Highway,2267,64.5,2194,30.4,58,0.0,13.6,10.0,0,0,None,Low Traffic,0
2026-03-11,06:09:40,6,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1495,35.0,1513,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,06:09:40,6,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,1940,39.1,1660,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,06:09:40,6,2,3,0,4,Salem (Central Highway Junction),Highway,1885,48.0,1610,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,06:09:40,6,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,2251,49.3,2349,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,06:09:40,6,2,3,0,6,Trichy (GST Central Junction),Highway,2112,41.2,2292,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,06:09:40,6,2,3,0,7,Madurai (Southern Highway Ring),Highway,2228,47.0,2421,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,06:09:40,6,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,1538,30.0,1762,30.4,58,0.0,13.6,10.0,0,0,None,Heavy Traffic,2
2026-03-11,06:09:40,6,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,924,32.2,1000,30.4,58,0.0,13.6,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,1,Chennai (GST Highway Node),Highway,3172,43.7,3411,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,1406,37.1,1403,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,2366,36.0,2480,31.1,65,0.0,1.0,10.0,0,0,None,Heavy Traffic,2
2026-03-11,07:09:40,7,2,3,0,4,Salem (Central Highway Junction),Highway,2250,43.9,2022,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,2315,48.8,2656,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,6,Trichy (GST Central Junction),Highway,2003,46.8,1771,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,7,Madurai (Southern Highway Ring),Highway,2322,36.4,2324,31.1,65,0.0,1.0,10.0,0,0,None,Heavy Traffic,2
2026-03-11,07:09:40,7,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,1343,38.4,1164,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,07:09:40,7,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,909,31.2,925,31.1,65,0.0,1.0,10.0,0,0,None,Moderate Traffic,1
2026-03-11,08:09:40,8,2,3,0,1,Chennai (GST Highway Node),Highway,5254,27.1,4473,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2150,23.0,2414,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,2620,31.8,2391,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,4,Salem (Central Highway Junction),Highway,3480,27.4,3018,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,3162,38.7,3224,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,6,Trichy (GST Central Junction),Highway,3467,24.3,3004,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,7,Madurai (Southern Highway Ring),Highway,3515,25.6,3299,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,2180,21.8,2383,29.1,62,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,08:09:40,8,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,1728,14.3,1821,29.1,62,0.0,9.3,10.0,0,0,None,Severe Traffic,3
2026-03-11,09:09:40,9,2,3,0,1,Chennai (GST Highway Node),Highway,5471,23.5,4650,30.9,63,0.0,9.5,10.0,0,0,None,Severe Traffic,3
2026-03-11,09:09:40,9,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2438,18.6,2143,30.9,63,0.0,9.5,10.0,0,0,None,Heavy Traffic,2
2026-03-11,09:09:40,9,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3134,24.0,3481,30.9,63,0.0,9.5,10.0,0,0,None,Heavy Traffic,2
2026-03-11,09:09:40,9,2,3,0,4,Salem (Central Highway Junction),Highway,4406,17.1,4448,30.9,63,0.0,9.5,10.0,0,0,None,Severe Traffic,3
2026-03-11,09:09:40,9,2,3,0,5,Coimbatore (NH 544 Western Bypass),Highway,3723,28.2,3168,30.9,63,0.0,9.5,10.0,0,0,None,Heavy Traffic,2
2026-03-11,09:09:40,9,2,3,0,6,Trichy (GST Central Junction),Highway,3181,27.7,3155,30.9,63,0.0,9.5,10.0,0,0,None,Heavy Traffic,2
2026-03-11,09:09:40,9,2,3,0,7,Madurai (Southern Highway Ring),Highway,3308,28.7,3063,30.9,63,0.0,9.5,10.0,0,0,None,Heavy Traffic,2
2026-03-11,09:09:40,9,2,3,0,8,Tirunelveli (Deep South Bypass),Arterial,1896,25.9,1902,30.9,63,0.0,9.5,10.0,0,0,None,Heavy Traffic,2
2026-03-11,09:09:40,9,2,3,0,9,Kanyakumari (Southern Coastal Terminal),Local,1218,26.1,1127,30.9,63,0.0,9.5,10.0,0,0,None,Moderate Traffic,1
2026-03-11,10:09:40,10,2,3,0,1,Chennai (GST Highway Node),Highway,5557,21.4,5674,30.1,59,0.0,9.3,10.0,0,0,None,Severe Traffic,3
2026-03-11,10:09:40,10,2,3,0,2,Kanchipuram (NH 4 Silk Corridor),Arterial,2609,19.6,2602,30.1,59,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,10:09:40,10,2,3,0,3,Vellore (NH 4 Bengaluru Highway),Highway,3378,21.5,3009,30.1,59,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
2026-03-11,10:09:40,10,2,3,0,4,Salem (Central Highway Junction),Highway,3251,25.4,3236,30.1,59,0.0,9.3,10.0,0,0,None,Heavy Traffic,2
